"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Pycnopodia helianthoides","2017-03-05 13:25:00 -0800","","Capital, BC, Canada",48.3907527778,-123.9417111111,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726972","https://static.inaturalist.org/photos/100550594/medium.jpg","rickybelangerpnw",62726972,"Sunflower Sea Star","Animalia",47673,1,0,"2017/03/05 1:25 PM PST","2017-03-05","2017-03-05 21:25:00 UTC","Pacific Time (US & Canada)",634,634,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:07 UTC","2020-10-16 23:31:51 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-02-04 15:18:00 -0800","","Capital, BC, Canada",48.5723611111,-123.3668527778,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726971","https://static.inaturalist.org/photos/100550465/medium.jpg","rickybelangerpnw",62726971,"Sunflower Sea Star","Animalia",47673,1,0,"2017/02/04 3:18 PM PST","2017-02-04","2017-02-04 23:18:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:06 UTC","2020-10-16 23:31:54 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-02-27 16:33:00 -0800","","Capital, BC, Canada",48.5921194444,-123.3723694444,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726970","https://static.inaturalist.org/photos/100550540/medium.jpg","rickybelangerpnw",62726970,"Sunflower Sea Star","Animalia",47673,1,0,"2017/02/27 4:33 PM PST","2017-02-27","2017-02-28 00:33:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:06 UTC","2020-10-16 23:32:00 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2016-12-25 15:19:00 -0800","","Capital, British Columbia, Canada",48.5723895071,-123.3650503333,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726968","https://static.inaturalist.org/photos/100550361/medium.jpg","rickybelangerpnw",62726968,"Sunflower Sea Star","Animalia",47673,1,0,"2016/12/25 3:19 PM PST","2016-12-25","2016-12-25 23:19:00 UTC","Pacific Time (US & Canada)",211,211,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:06 UTC","2020-10-16 23:32:03 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2016-11-18 16:13:00 -0800","","Capital, BC, Canada",48.4489975792,-123.276567455,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726965","https://static.inaturalist.org/photos/100550283/medium.jpg","rickybelangerpnw",62726965,"Sunflower Sea Star","Animalia",47673,1,0,"2016/11/18 4:13 PM PST","2016-11-18","2016-11-19 00:13:00 UTC","Pacific Time (US & Canada)",259,259,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:05 UTC","2020-10-16 23:32:04 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2016-09-23 14:34:00 -0700","","Capital, BC, Canada",48.6779380375,-123.482093217,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726964","https://static.inaturalist.org/photos/100550243/medium.jpg","rickybelangerpnw",62726964,"Sunflower Sea Star","Animalia",47673,1,0,"2016/09/23 2:34 PM PDT","2016-09-23","2016-09-23 21:34:00 UTC","Pacific Time (US & Canada)",757,757,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:05 UTC","2020-10-16 23:32:06 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2015-10-25 12:00:00 -0700","","Capital, BC, Canada",48.5756944444,-123.4819333333,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726963","https://static.inaturalist.org/photos/100550185/medium.jpg","rickybelangerpnw",62726963,"Sunflower Sea Star","Animalia",47673,1,0,"2015/10/25 12:00 PM PDT","2015-10-25","2015-10-25 19:00:00 UTC","Pacific Time (US & Canada)",167,167,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:05 UTC","2020-10-16 23:32:07 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2020-09-10 11:37:00 -0700","","Strathcona, BC, Canada",50.0427850219,-125.2477694595,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726962","https://static.inaturalist.org/photos/100550082/medium.png","rickybelangerpnw",62726962,"Sunflower Sea Star","Animalia",47673,1,0,"2020/09/10 11:37 AM PDT","2020-09-10","2020-09-10 18:37:00 UTC","Pacific Time (US & Canada)",33,33,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:04 UTC","2020-10-16 23:32:10 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-04-22 11:37:00 -0700","","Strathcona, BC, Canada",50.1124623573,-125.3240992645,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726961","https://static.inaturalist.org/photos/100549876/medium.png","rickybelangerpnw",62726961,"Sunflower Sea Star","Animalia",47673,1,0,"2018/04/22 11:37 AM PDT","2018-04-22","2018-04-22 18:37:00 UTC","Pacific Time (US & Canada)",27,27,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:04 UTC","2020-10-16 23:32:12 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-04-14 11:37:00 -0700","","Strathcona, BC, Canada",50.0417556086,-125.2472225098,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726960","https://static.inaturalist.org/photos/100549730/medium.png","rickybelangerpnw",62726960,"Sunflower Sea Star","Animalia",47673,1,0,"2019/04/14 11:37 AM PDT","2019-04-14","2019-04-14 18:37:00 UTC","Pacific Time (US & Canada)",34,34,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:03 UTC","2020-10-16 23:32:13 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-04-02 11:37:00 -0700","","Strathcona, BC, Canada",50.0420267597,-125.2473529327,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726959","https://static.inaturalist.org/photos/100549619/medium.png","rickybelangerpnw",62726959,"Sunflower Sea Star","Animalia",47673,1,0,"2018/04/02 11:37 AM PDT","2018-04-02","2018-04-02 18:37:00 UTC","Pacific Time (US & Canada)",44,44,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:03 UTC","2020-10-16 23:32:15 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-04-01 11:37:00 -0700","","Strathcona, BC, Canada",50.111040013,-125.3246935341,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726958","https://static.inaturalist.org/photos/100549485/medium.png","rickybelangerpnw",62726958,"Sunflower Sea Star","Animalia",47673,1,0,"2018/04/01 11:37 AM PDT","2018-04-01","2018-04-01 18:37:00 UTC","Pacific Time (US & Canada)",80,80,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:03 UTC","2020-10-16 23:32:17 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-04-01 11:37:00 -0700","","Strathcona, BC, Canada",50.1113358623,-125.3243752883,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726956","https://static.inaturalist.org/photos/100549359/medium.png","rickybelangerpnw",62726956,"Sunflower Sea Star","Animalia",47673,1,0,"2018/04/01 11:37 AM PDT","2018-04-01","2018-04-01 18:37:00 UTC","Pacific Time (US & Canada)",57,57,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:02 UTC","2020-10-16 23:32:19 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-03-31 11:37:00 -0700","","Strathcona, BC, Canada",50.0420207929,-125.2473897226,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726953","https://static.inaturalist.org/photos/100549049/medium.png","rickybelangerpnw",62726953,"Sunflower Sea Star","Animalia",47673,1,0,"2018/03/31 11:37 AM PDT","2018-03-31","2018-03-31 18:37:00 UTC","Pacific Time (US & Canada)",14,14,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:02 UTC","2020-10-16 23:32:21 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-04-01 11:37:00 -0700","","Strathcona, BC, Canada",50.1105755495,-125.324620034,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726952","https://static.inaturalist.org/photos/100549232/medium.png","rickybelangerpnw",62726952,"Sunflower Sea Star","Animalia",47673,1,0,"2018/04/01 11:37 AM PDT","2018-04-01","2018-04-01 18:37:00 UTC","Pacific Time (US & Canada)",88,88,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:02 UTC","2020-10-16 23:32:22 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-02-02 11:37:00 -0800","","Capital, BC, Canada",48.573328798,-123.3653175284,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726951","https://static.inaturalist.org/photos/100548930/medium.png","rickybelangerpnw",62726951,"Sunflower Sea Star","Animalia",47673,1,0,"2018/02/02 11:37 AM PST","2018-02-02","2018-02-02 19:37:00 UTC","Pacific Time (US & Canada)",269,269,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:01 UTC","2020-10-16 23:32:24 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-01-23 11:37:00 -0800","","Capital, BC, Canada",48.5815808968,-123.4694509937,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726950","https://static.inaturalist.org/photos/100548802/medium.png","rickybelangerpnw",62726950,"Sunflower Sea Star","Animalia",47673,1,0,"2018/01/23 11:37 AM PST","2018-01-23","2018-01-23 19:37:00 UTC","Pacific Time (US & Canada)",24,24,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:01 UTC","2020-10-16 23:32:26 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-01-06 11:37:00 -0800","","Capital, BC, Canada",48.5755637741,-123.4796811969,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62726949","https://static.inaturalist.org/photos/100548654/medium.png","rickybelangerpnw",62726949,"Sunflower Sea Star","Animalia",47673,1,0,"2018/01/06 11:37 AM PST","2018-01-06","2018-01-06 19:37:00 UTC","Pacific Time (US & Canada)",204,204,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:01 UTC","2020-10-16 23:32:37 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2020-01-22 19:41:00 -0800","","Capital, BC, Canada",48.5801970463,-123.4710145998,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691263","https://static.inaturalist.org/photos/100489512/medium.jpeg","rickybelangerpnw",62691263,"Sunflower Sea Star","Animalia",47673,2,0,"2020/01/22 7:41 PM PST","2020-01-22","2020-01-23 03:41:00 UTC","Pacific Time (US & Canada)",44,44,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:36 UTC","2020-10-16 17:11:45 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2020-01-18 19:22:00 -0800","","Capital, BC, Canada",48.5804022655,-123.4709161627,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691262","https://static.inaturalist.org/photos/100489448/medium.jpeg","rickybelangerpnw",62691262,"Sunflower Sea Star","Animalia",47673,1,0,"2020/01/18 7:22 PM PST","2020-01-18","2020-01-19 03:22:00 UTC","Pacific Time (US & Canada)",135,135,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:36 UTC","2020-10-16 07:20:12 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-09-13 13:50:00 -0700","Dive with Anna at Slugget!","Brentwood Bay, BC, Canada",48.5796788502,-123.4707876451,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691261","https://static.inaturalist.org/photos/100489428/medium.jpeg","rickybelangerpnw",62691261,"Sunflower Sea Star","Animalia",47673,2,0,"2017/09/13 1:50 PM PDT","2017-09-13","2017-09-13 20:50:00 UTC","Pacific Time (US & Canada)",76,76,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:36 UTC","2020-10-16 17:11:56 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-12-16 16:09:00 -0800","","Cadboro Bay, Victoria, BC, Canada",48.4558385004,-123.2658498124,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691258","https://static.inaturalist.org/photos/100489383/medium.jpeg","rickybelangerpnw",62691258,"Sunflower Sea Star","Animalia",47673,2,0,"2019/12/16 4:09 PM PST","2019-12-16","2019-12-17 00:09:00 UTC","Pacific Time (US & Canada)",65,65,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:35 UTC","2020-10-16 17:12:01 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-12-04 19:32:00 -0800","","Victoria, BC, Canada",48.4129012227,-123.3907554956,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691257","https://static.inaturalist.org/photos/100489362/medium.jpeg","rickybelangerpnw",62691257,"Sunflower Sea Star","Animalia",47673,2,0,"2019/12/04 7:32 PM PST","2019-12-04","2019-12-05 03:32:00 UTC","Pacific Time (US & Canada)",165,165,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:35 UTC","2020-10-16 17:12:10 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-12-04 18:50:00 -0800","Great Night dive at ogden, Think I heard whales","Victoria, BC, Canada",48.4134961799,-123.3880019353,"Sunflower star","Sunflower Sea Star","https://www.inaturalist.org/observations/62691256","https://static.inaturalist.org/photos/100489328/medium.jpeg","rickybelangerpnw",62691256,"Sunflower Sea Star","Animalia",47673,2,0,"2019/12/04 6:50 PM PST","2019-12-04","2019-12-05 02:50:00 UTC","Pacific Time (US & Canada)",100,100,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:35 UTC","2020-10-16 17:12:39 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-11-24 14:44:00 -0800","","Nanaimo, BC, Canada",49.3134610052,-124.242878842,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691255","https://static.inaturalist.org/photos/100489282/medium.jpeg","rickybelangerpnw",62691255,"Sunflower Sea Star","Animalia",47673,2,0,"2019/11/24 2:44 PM PST","2019-11-24","2019-11-24 22:44:00 UTC","Pacific Time (US & Canada)",136,136,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:34 UTC","2020-10-16 17:12:41 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-08-05 14:33:00 -0700","","Victoria, BC, Canada",48.4127938056,-123.392731324,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691254","https://static.inaturalist.org/photos/100489262/medium.jpeg","rickybelangerpnw",62691254,"Sunflower Sea Star","Animalia",47673,1,0,"2017/08/05 2:33 PM PDT","2017-08-05","2017-08-05 21:33:00 UTC","Pacific Time (US & Canada)",140,140,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:34 UTC","2020-10-16 07:20:18 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-07-08 16:12:00 -0700","","Capital, BC, Canada",48.4024032972,-123.3488399017,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691253","https://static.inaturalist.org/photos/100489220/medium.jpeg","rickybelangerpnw",62691253,"Sunflower Sea Star","Animalia",47673,1,0,"2017/07/08 4:12 PM PDT","2017-07-08","2017-07-08 23:12:00 UTC","Pacific Time (US & Canada)",183,183,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:33 UTC","2020-10-16 07:20:20 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-08-24 13:56:00 -0700","","Victoria, BC, Canada",48.4135791296,-123.3872993587,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691252","https://static.inaturalist.org/photos/100489192/medium.jpeg","rickybelangerpnw",62691252,"Sunflower Sea Star","Animalia",47673,2,0,"2019/08/24 1:56 PM PDT","2019-08-24","2019-08-24 20:56:00 UTC","Pacific Time (US & Canada)",127,127,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:33 UTC","2020-10-16 17:12:55 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-07-28 14:52:00 -0700","","Capital, BC, Canada",48.5449241784,-123.5484210952,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691251","https://static.inaturalist.org/photos/100489139/medium.jpeg","rickybelangerpnw",62691251,"Sunflower Sea Star","Animalia",47673,2,0,"2019/07/28 2:52 PM PDT","2019-07-28","2019-07-28 21:52:00 UTC","Pacific Time (US & Canada)",1230,1230,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:33 UTC","2020-10-16 17:12:59 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-06-02 13:12:00 -0700","","qathet Regional District, BC, Canada",49.7785216837,-124.1911222937,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691250","https://static.inaturalist.org/photos/100489032/medium.jpeg","rickybelangerpnw",62691250,"Sunflower Sea Star","Animalia",47673,2,0,"2019/06/02 1:12 PM PDT","2019-06-02","2019-06-02 20:12:00 UTC","Pacific Time (US & Canada)",196,196,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:32 UTC","2020-10-16 17:13:06 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2019-03-18 17:14:00 -0700","~10m depth.","Strathcona, BC, Canada",50.0423686975,-125.2472477025,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691249","https://static.inaturalist.org/photos/100489010/medium.jpeg","rickybelangerpnw",62691249,"Sunflower Sea Star","Animalia",47673,1,0,"2019/03/18 5:14 PM PDT","2019-03-18","2019-03-19 00:14:00 UTC","Pacific Time (US & Canada)",77,77,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:32 UTC","2020-10-16 07:20:29 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-12-30 11:27:00 -0800","~15m depth.","Capital, BC, Canada",48.5977776625,-123.48293588,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691248","https://static.inaturalist.org/photos/100488974/medium.jpeg","rickybelangerpnw",62691248,"Sunflower Sea Star","Animalia",47673,1,0,"2018/12/30 11:27 AM PST","2018-12-30","2018-12-30 19:27:00 UTC","Pacific Time (US & Canada)",76,76,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:32 UTC","2020-10-16 07:20:32 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-11-25 13:34:00 -0800","~6m depth.","Strathcona, BC, Canada",50.0728328146,-125.2411394182,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691247","https://static.inaturalist.org/photos/100488943/medium.jpeg","rickybelangerpnw",62691247,"Sunflower Sea Star","Animalia",47673,2,0,"2018/11/25 1:34 PM PST","2018-11-25","2018-11-25 21:34:00 UTC","Pacific Time (US & Canada)",648,648,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:31 UTC","2020-10-16 17:13:21 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2018-11-11 14:08:00 -0800","~3m depth. Fed it a purple urchin.","Capital, BC, Canada",48.33855932,-123.7115392411,"Sunflower star","Sunflower Sea Star","https://www.inaturalist.org/observations/62691246","https://static.inaturalist.org/photos/100488919/medium.jpeg","rickybelangerpnw",62691246,"Sunflower Sea Star","Animalia",47673,1,0,"2018/11/11 2:08 PM PST","2018-11-11","2018-11-11 22:08:00 UTC","Pacific Time (US & Canada)",57,57,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:31 UTC","2020-10-16 07:20:30 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-03-12 12:56:00 -0700","~5m depth.","Capital, BC, Canada",48.3495327699,-123.540274422,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62691245","https://static.inaturalist.org/photos/100488894/medium.jpeg","rickybelangerpnw",62691245,"Sunflower Sea Star","Animalia",47673,1,0,"2017/03/12 12:56 PM PDT","2017-03-12","2017-03-12 19:56:00 UTC","Pacific Time (US & Canada)",137,137,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 05:09:31 UTC","2020-10-16 07:20:31 UTC","research","",NA,NA,"false"
